TAF1B_XENTR	MSTRG.61	CREM	MSTRG.2056.1.p2
CREB1_BOVIN	MSTRG.6141	CREM	MSTRG.2056.1.p2
CREM_CANLF	PMZ_0034327	CREM	MSTRG.2056.1.p2
CREM_CANLF	PMZ_0040560	CREM	MSTRG.2056.1.p2
CREB1_BOVIN	PMZ_0041416	CREM	MSTRG.2056.1.p2
CREM_CANLF	MSTRG.2056	CREM	MSTRG.2056.2.p2
TAF1B_XENTR	MSTRG.61	CREM	MSTRG.2056.2.p2
CREB1_BOVIN	MSTRG.6141	CREM	MSTRG.2056.2.p2
CREM_CANLF	PMZ_0034327	CREM	MSTRG.2056.2.p2
CREM_CANLF	PMZ_0040560	CREM	MSTRG.2056.2.p2
CREB1_BOVIN	PMZ_0041416	CREM	MSTRG.2056.2.p2
ZKSC1_HUMAN	MSTRG.20590	ZNF672	MSTRG.20590.1.p2
ZN664_MOUSE	MSTRG.24047	ZNF672	MSTRG.20590.1.p2
ORF%20type%3A3prime_partial%20len%3A151%20%28%2B%29%2Cscore%3D8.10	PMZ_0038502	ZNF672	MSTRG.20590.1.p2
ZN728_MOUSE	PMZ_0048738	ZNF672	MSTRG.20590.1.p2
LHX5_RAT	MSTRG.11466	LHX5	MSTRG.20638.1.p1
LHX5_HUMAN	MSTRG.20638	LHX5	MSTRG.20638.1.p1
LHX1_XENLA	MSTRG.2966	LHX5	MSTRG.20638.1.p1
LHX5_RAT	PMZ_0036680	LHX5	MSTRG.20638.1.p1
LHX1_XENLA	PMZ_0041637	LHX5	MSTRG.20638.1.p1
MAFG_HUMAN	MSTRG.20654	MAFF	MSTRG.20654.1.p1
MAFG_HUMAN	PMZ_0037456	MAFF	MSTRG.20654.1.p1
MAFG_HUMAN	MSTRG.20654	MAFF	MSTRG.20654.2.p1
MAFG_HUMAN	PMZ_0037456	MAFF	MSTRG.20654.2.p1
MAFG_HUMAN	MSTRG.20654	MAFF	MSTRG.20654.3.p1
MAFG_HUMAN	PMZ_0037456	MAFF	MSTRG.20654.3.p1
MAFG_HUMAN	MSTRG.20654	MAFF	MSTRG.20654.4.p1
MAFG_HUMAN	PMZ_0037456	MAFF	MSTRG.20654.4.p1
ZMAT4_MOUSE	MSTRG.20933	ZNF346	MSTRG.20933.1.p1
ZMAT4_MOUSE	PMZ_0000999	ZNF346	MSTRG.20933.1.p1
ZMAT4_MOUSE	MSTRG.20933	ZNF346	MSTRG.20933.2.p1
ZMAT4_MOUSE	PMZ_0000999	ZNF346	MSTRG.20933.2.p1
KIN17_MOUSE	MSTRG.20993	KIN	MSTRG.20993.2.p1
NSE3_MOUSE	MSTRG.7529	KIN	MSTRG.20993.2.p1
NSE3_MOUSE	PMZ_0014625	KIN	MSTRG.20993.2.p1
RARB_CHICK	MSTRG.10592	RARG	MSTRG.2114.2.p1
RARA_CHICK	MSTRG.1605	RARG	MSTRG.2114.2.p1
RARB_COTJA	MSTRG.2114	RARG	MSTRG.2114.2.p1
RARB_HUMAN	MSTRG.6029	RARG	MSTRG.2114.2.p1
RARA_CHICK	PMZ_0027855	RARG	MSTRG.2114.2.p1
RARB_HUMAN	PMZ_0028992	RARG	MSTRG.2114.2.p1
RARB_COTJA	PMZ_0040583	RARG	MSTRG.2114.2.p1
FBX41_HUMAN	MSTRG.21171	ZNF365	MSTRG.21171.1.p1
FBX41_MOUSE	MSTRG.5650	ZNF365	MSTRG.21171.1.p1
FBX41_MOUSE	PMZ_0041481	ZNF365	MSTRG.21171.1.p1
FBX41_HUMAN	PMZ_0047314	ZNF365	MSTRG.21171.1.p1
NFX1_BOVIN	MSTRG.2134	NFX1	MSTRG.2134.2.p1
NFX1_BOVIN	PMZ_0003587	NFX1	MSTRG.2134.2.p1
GLI2_MOUSE	MSTRG.2136	GLI2	MSTRG.2136.1.p2
GLI3_CHICK	MSTRG.6065	GLI2	MSTRG.2136.1.p2
GLI2_MOUSE	PMZ_0003581	GLI2	MSTRG.2136.1.p2
GLI3_CHICK	PMZ_0028316	GLI2	MSTRG.2136.1.p2
GLI2_MOUSE	MSTRG.2136	GLI2	MSTRG.2136.2.p2
GLI3_CHICK	MSTRG.6065	GLI2	MSTRG.2136.2.p2
GLI2_MOUSE	PMZ_0003581	GLI2	MSTRG.2136.2.p2
GLI3_CHICK	PMZ_0028316	GLI2	MSTRG.2136.2.p2
ZUFSP_RAT	MSTRG.14657	ZUP1	MSTRG.21449.3.p1
ZUFSP_RAT	MSTRG.21449	ZUP1	MSTRG.21449.3.p1
ZUFSP_RAT	PMZ_0027814	ZUP1	MSTRG.21449.3.p1
ZUFSP_RAT	PMZ_0037708	ZUP1	MSTRG.21449.3.p1
SVOPL_HUMAN	MSTRG.21681	SMAD1	MSTRG.21681.3.p3
SMAD5_CHICK	MSTRG.8495	SMAD1	MSTRG.21681.3.p3
SMAD5_CHICK	PMZ_0042886	SMAD1	MSTRG.21681.3.p3
CDC5L_HUMAN	MSTRG.15301	CDC5L	MSTRG.21756.2.p1
CDC5L_HUMAN	MSTRG.21756	CDC5L	MSTRG.21756.2.p1
CDC5L_HUMAN	PMZ_0045571	CDC5L	MSTRG.21756.2.p1
CDC5L_HUMAN	PMZ_0046871	CDC5L	MSTRG.21756.2.p1
MLX_HUMAN	MSTRG.2188	MLX	MSTRG.2188.1.p1
MLX_HUMAN	PMZ_0017732	MLX	MSTRG.2188.1.p1
MLX_HUMAN	MSTRG.2188	MLX	MSTRG.2188.2.p1
MLX_HUMAN	PMZ_0017732	MLX	MSTRG.2188.2.p1
NFE2_HUMAN	MSTRG.1882	NFE2L2	MSTRG.22532.1.p1
NFE2_HUMAN	MSTRG.22532	NFE2L2	MSTRG.22532.1.p1
NFE2_HUMAN	PMZ_0009505	NFE2L2	MSTRG.22532.1.p1
NFE2_HUMAN	PMZ_0047503	NFE2L2	MSTRG.22532.1.p1
ETV5_MOUSE	MSTRG.1648	ETV4	MSTRG.2258.2.p1
ETV1_MOUSE	MSTRG.2258	ETV4	MSTRG.2258.2.p1
ETV1_HUMAN	MSTRG.6105	ETV4	MSTRG.2258.2.p1
ETV5_MOUSE	PMZ_0010968	ETV4	MSTRG.2258.2.p1
ETV1_MOUSE	PMZ_0040651	ETV4	MSTRG.2258.2.p1
MXI1_MOUSE	MSTRG.22610	MXI1	MSTRG.22610.1.p1
MXI1_MOUSE	MSTRG.5871	MXI1	MSTRG.22610.1.p1
MAD1_MOUSE	MSTRG.7606	MXI1	MSTRG.22610.1.p1
MXI1_MOUSE	PMZ_0029675	MXI1	MSTRG.22610.1.p1
MAD1_MOUSE	PMZ_0044016	MXI1	MSTRG.22610.1.p1
MXI1_MOUSE	PMZ_0047505	MXI1	MSTRG.22610.1.p1
MXI1_MOUSE	MSTRG.22610	MXI1	MSTRG.22610.2.p1
MXI1_MOUSE	MSTRG.5871	MXI1	MSTRG.22610.2.p1
MAD1_MOUSE	MSTRG.7606	MXI1	MSTRG.22610.2.p1
MXI1_MOUSE	PMZ_0029675	MXI1	MSTRG.22610.2.p1
MAD1_MOUSE	PMZ_0044016	MXI1	MSTRG.22610.2.p1
MXI1_MOUSE	PMZ_0047505	MXI1	MSTRG.22610.2.p1
VDR_CHICK	MSTRG.2262	VDR	MSTRG.2262.1.p1
VDR_PIG	MSTRG.6107	VDR	MSTRG.2262.1.p1
VDRB_DANRE	PMZ_0009766	VDR	MSTRG.2262.1.p1
VDR_PIG	PMZ_0041403	VDR	MSTRG.2262.1.p1
HINFP_BOVIN	MSTRG.1334	HINFP	MSTRG.22638.1.p1
HINFP_BOVIN	MSTRG.22638	HINFP	MSTRG.22638.1.p1
HINFP_BOVIN	MSTRG.23487	HINFP	MSTRG.22638.1.p1
HINFP_BOVIN	PMZ_0017106	HINFP	MSTRG.22638.1.p1
HINFP_BOVIN	PMZ_0047413	HINFP	MSTRG.22638.1.p1
TRPC1_MOUSE	MSTRG.22754	ZBED1	MSTRG.22754.3.p1
ZBED1_HUMAN	PMZ_0033533	ZBED1	MSTRG.22754.3.p1
TRPC1_MOUSE	PMZ_0035308	ZBED1	MSTRG.22754.3.p1
PO2F1_XENLA	MSTRG.2285	POU2F1	MSTRG.2285.1.p1
PO2F1_XENLA	PMZ_0005819	POU2F1	MSTRG.2285.1.p1
PO2F1_XENLA	MSTRG.2285	POU2F1	MSTRG.2285.2.p1
PO2F1_XENLA	PMZ_0005819	POU2F1	MSTRG.2285.2.p1
PO2F1_XENLA	MSTRG.2285	POU2F1	MSTRG.2285.3.p1
PO2F1_XENLA	PMZ_0005819	POU2F1	MSTRG.2285.3.p1
PO2F1_XENLA	MSTRG.2285	POU2F1	MSTRG.2285.4.p1
PO2F1_XENLA	PMZ_0005819	POU2F1	MSTRG.2285.4.p1
ZN142_HUMAN	MSTRG.1815	ZNF142	MSTRG.23096.1.p3
ZN142_HUMAN	MSTRG.23096	ZNF142	MSTRG.23096.1.p3
ZN142_HUMAN	PMZ_0002362	ZNF142	MSTRG.23096.1.p3
ZN142_HUMAN	PMZ_0047149	ZNF142	MSTRG.23096.1.p3
NR2C1_XENTR	MSTRG.23225	NR2C1	MSTRG.23225.4.p1
NR2C2_HUMAN	MSTRG.7509	NR2C1	MSTRG.23225.4.p1
NR2C1_XENTR	MSTRG.7513	NR2C1	MSTRG.23225.4.p1
NR2C2_HUMAN	PMZ_0031302	NR2C1	MSTRG.23225.4.p1
NR2C1_XENTR	PMZ_0046947	NR2C1	MSTRG.23225.4.p1
ORF%20type%3Acomplete%20len%3A363%20%28%2B%29%2Cscore%3D28.18	MSTRG.23428	TTF1	MSTRG.23428.2.p1
TTF1_MOUSE	MSTRG.6101	TTF1	MSTRG.23428.2.p1
TTF1_MOUSE	PMZ_0029602	TTF1	MSTRG.23428.2.p1
ORF%20type%3Acomplete%20len%3A363%20%28%2B%29%2Cscore%3D28.18	PMZ_0047221	TTF1	MSTRG.23428.2.p1
NR1D1_BOVIN	MSTRG.10597	NR1D1	MSTRG.2345.1.p1
NR1D2_HUMAN	MSTRG.2345	NR1D1	MSTRG.2345.1.p1
NR1D2_HUMAN	PMZ_0012318	NR1D1	MSTRG.2345.1.p1
NR1D1_BOVIN	PMZ_0030262	NR1D1	MSTRG.2345.1.p1
NR1D1_BOVIN	MSTRG.10597	NR1D1	MSTRG.2345.2.p1
NR1D2_HUMAN	MSTRG.2345	NR1D1	MSTRG.2345.2.p1
NR1D2_HUMAN	PMZ_0012318	NR1D1	MSTRG.2345.2.p1
NR1D1_BOVIN	PMZ_0030262	NR1D1	MSTRG.2345.2.p1
LHX8_MOUSE	MSTRG.23466	LHX6	MSTRG.23466.1.p2
LHX6_HUMAN	PMZ_0029676	LHX6	MSTRG.23466.1.p2
LHX8_HUMAN	PMZ_0030825	LHX6	MSTRG.23466.1.p2
LHX8_MOUSE	PMZ_0037952	LHX6	MSTRG.23466.1.p2
HINFP_BOVIN	MSTRG.1334	HINFP	MSTRG.23487.2.p1
HINFP_BOVIN	MSTRG.22638	HINFP	MSTRG.23487.2.p1
HINFP_BOVIN	MSTRG.23487	HINFP	MSTRG.23487.2.p1
HINFP_BOVIN	PMZ_0017106	HINFP	MSTRG.23487.2.p1
HINFP_BOVIN	PMZ_0047413	HINFP	MSTRG.23487.2.p1
HINFP_BOVIN	MSTRG.1334	HINFP	MSTRG.23487.3.p1
HINFP_BOVIN	MSTRG.22638	HINFP	MSTRG.23487.3.p1
HINFP_BOVIN	MSTRG.23487	HINFP	MSTRG.23487.3.p1
HINFP_BOVIN	PMZ_0017106	HINFP	MSTRG.23487.3.p1
HINFP_BOVIN	PMZ_0047413	HINFP	MSTRG.23487.3.p1
ZB16A_DANRE	MSTRG.23504	ZBTB16	MSTRG.23504.1.p1
ZB16A_DANRE	MSTRG.9582	ZBTB16	MSTRG.23504.1.p1
ZB16A_DANRE	PMZ_0031587	ZBTB16	MSTRG.23504.1.p1
ZB16A_DANRE	PMZ_0047442	ZBTB16	MSTRG.23504.1.p1
ORF%20type%3A5prime_partial%20len%3A145%20%28%2B%29%2Cscore%3D10.56	MSTRG.23732	PIN1	MSTRG.23732.1.p1
PIN1_BOVIN	MSTRG.8107	PIN1	MSTRG.23732.1.p1
PIN1_BOVIN	PMZ_0042400	PIN1	MSTRG.23732.1.p1
ZKSC1_HUMAN	MSTRG.20590	ZNF672	MSTRG.24047.1.p1
ZN664_MOUSE	MSTRG.24047	ZNF672	MSTRG.24047.1.p1
ORF%20type%3A3prime_partial%20len%3A151%20%28%2B%29%2Cscore%3D8.10	PMZ_0038502	ZNF672	MSTRG.24047.1.p1
ZN728_MOUSE	PMZ_0048738	ZNF672	MSTRG.24047.1.p1
ZG17_XENLA	MSTRG.11057	.	MSTRG.2436.2.p2
P2RY1_MELGA	MSTRG.11206	.	MSTRG.2436.2.p2
ZG67_XENLA	MSTRG.12539	.	MSTRG.2436.2.p2
ORF%20type%3Acomplete%20len%3A124%20%28%2B%29%2Cscore%3D7.84%2Czf-H2C2_2	MSTRG.2436	.	MSTRG.2436.2.p2
ZN554_HUMAN	MSTRG.2437	.	MSTRG.2436.2.p2
ORF%20type%3Acomplete%20len%3A124%20%28%2B%29%2Cscore%3D7.84%2Czf-H2C2_2	PMZ_0029801	.	MSTRG.2436.2.p2
ZG17_XENLA	MSTRG.11057	.	MSTRG.2436.3.p1
P2RY1_MELGA	MSTRG.11206	.	MSTRG.2436.3.p1
ZG67_XENLA	MSTRG.12539	.	MSTRG.2436.3.p1
ORF%20type%3Acomplete%20len%3A124%20%28%2B%29%2Cscore%3D7.84%2Czf-H2C2_2	MSTRG.2436	.	MSTRG.2436.3.p1
ZN554_HUMAN	MSTRG.2437	.	MSTRG.2436.3.p1
ORF%20type%3Acomplete%20len%3A124%20%28%2B%29%2Cscore%3D7.84%2Czf-H2C2_2	PMZ_0029801	.	MSTRG.2436.3.p1
ZG17_XENLA	MSTRG.11057	.	MSTRG.2436.4.p1
P2RY1_MELGA	MSTRG.11206	.	MSTRG.2436.4.p1
ZG67_XENLA	MSTRG.12539	.	MSTRG.2436.4.p1
ORF%20type%3Acomplete%20len%3A124%20%28%2B%29%2Cscore%3D7.84%2Czf-H2C2_2	MSTRG.2436	.	MSTRG.2436.4.p1
ZN554_HUMAN	MSTRG.2437	.	MSTRG.2436.4.p1
ORF%20type%3Acomplete%20len%3A124%20%28%2B%29%2Cscore%3D7.84%2Czf-H2C2_2	PMZ_0029801	.	MSTRG.2436.4.p1
ZG17_XENLA	MSTRG.11057	.	MSTRG.2437.5.p1
P2RY1_MELGA	MSTRG.11206	.	MSTRG.2437.5.p1
ZG67_XENLA	MSTRG.12539	.	MSTRG.2437.5.p1
ORF%20type%3Acomplete%20len%3A124%20%28%2B%29%2Cscore%3D7.84%2Czf-H2C2_2	MSTRG.2436	.	MSTRG.2437.5.p1
ZN554_HUMAN	MSTRG.2437	.	MSTRG.2437.5.p1
ORF%20type%3Acomplete%20len%3A124%20%28%2B%29%2Cscore%3D7.84%2Czf-H2C2_2	PMZ_0029801	.	MSTRG.2437.5.p1
ASH1L_MOUSE	MSTRG.18546	ASH1L	MSTRG.24936.1.p1
ASH1L_HUMAN	MSTRG.24936	ASH1L	MSTRG.24936.1.p1
ASH1L_MOUSE	MSTRG.5252	ASH1L	MSTRG.24936.1.p1
KIF9_HUMAN	MSTRG.6069	ASH1L	MSTRG.24936.1.p1
ORF%20type%3A3prime_partial%20len%3A142%20%28%2B%29%2Cscore%3D28.61	MSTRG.9759	ASH1L	MSTRG.24936.1.p1
ASH1L_MOUSE	PMZ_0031412	ASH1L	MSTRG.24936.1.p1
ORF%20type%3A3prime_partial%20len%3A142%20%28%2B%29%2Cscore%3D28.61	PMZ_0043223	ASH1L	MSTRG.24936.1.p1
CCD17_HUMAN	MSTRG.2541	CCDC17	MSTRG.2541.3.p1
CCD17_HUMAN	PMZ_0029269	CCDC17	MSTRG.2541.3.p1
TFDP1_BOVIN	MSTRG.15730	TFDP2	MSTRG.25701.1.p2
TFDP1_HUMAN	MSTRG.25701	TFDP2	MSTRG.25701.1.p2
TFDP1_BOVIN	MSTRG.385	TFDP2	MSTRG.25701.1.p2
TFDP1_BOVIN	PMZ_0031417	TFDP2	MSTRG.25701.1.p2
TFDP1_BOVIN	PMZ_0041147	TFDP2	MSTRG.25701.1.p2
TFDP1_HUMAN	PMZ_0047281	TFDP2	MSTRG.25701.1.p2
TFDP1_BOVIN	MSTRG.15730	TFDP2	MSTRG.25701.2.p2
TFDP1_HUMAN	MSTRG.25701	TFDP2	MSTRG.25701.2.p2
TFDP1_BOVIN	MSTRG.385	TFDP2	MSTRG.25701.2.p2
TFDP1_BOVIN	PMZ_0031417	TFDP2	MSTRG.25701.2.p2
TFDP1_BOVIN	PMZ_0041147	TFDP2	MSTRG.25701.2.p2
TFDP1_HUMAN	PMZ_0047281	TFDP2	MSTRG.25701.2.p2
DOT1L_HUMAN	MSTRG.2580	DOT1L	MSTRG.2580.2.p1
DOT1L_HUMAN	PMZ_0030547	DOT1L	MSTRG.2580.2.p1
DOT1L_HUMAN	MSTRG.2580	DOT1L	MSTRG.2580.6.p1
DOT1L_HUMAN	PMZ_0030547	DOT1L	MSTRG.2580.6.p1
TRPS1_HUMAN	MSTRG.18802	TRPS1	MSTRG.26.1.p2
TRPS1_MOUSE	PMZ_0020856	TRPS1	MSTRG.26.1.p2
TRPS1_HUMAN	PMZ_0029718	TRPS1	MSTRG.26.1.p2
ZN608_MOUSE	MSTRG.19114	ZNF608	MSTRG.26265.1.p1
ZN608_MOUSE	MSTRG.26265	ZNF608	MSTRG.26265.1.p1
ORF%20type%3Acomplete%20len%3A386%20%28%2B%29%2Cscore%3D81.48%2CSP_C-Propep	MSTRG.2774	ZNF608	MSTRG.26265.1.p1
ZN608_MOUSE	PMZ_0026768	ZNF608	MSTRG.26265.1.p1
ORF%20type%3Acomplete%20len%3A386%20%28%2B%29%2Cscore%3D81.48%2CSP_C-Propep	PMZ_0032287	ZNF608	MSTRG.26265.1.p1
ZN608_MOUSE	PMZ_0047572	ZNF608	MSTRG.26265.1.p1
BNC2_MOUSE	MSTRG.2642	BNC1	MSTRG.2642.1.p1
BNC2_MOUSE	PMZ_0026215	BNC1	MSTRG.2642.1.p1
BNC2_HUMAN	PMZ_0039361	BNC1	MSTRG.2642.1.p1
BNC2_MOUSE	MSTRG.2642	BNC1	MSTRG.2642.2.p1
BNC2_MOUSE	PMZ_0026215	BNC1	MSTRG.2642.2.p1
BNC2_HUMAN	PMZ_0039361	BNC1	MSTRG.2642.2.p1
RORB_MOUSE	MSTRG.2656	RORC	MSTRG.2656.1.p1
RORB_MOUSE	PMZ_0011373	RORC	MSTRG.2656.1.p1
HEXB_MOUSE	MSTRG.2661	SETDB1	MSTRG.2661.4.p1
HEXB_MOUSE	PMZ_0009408	SETDB1	MSTRG.2661.4.p1
HEXB_MOUSE	MSTRG.2661	SETDB1	MSTRG.2661.5.p1
HEXB_MOUSE	PMZ_0009408	SETDB1	MSTRG.2661.5.p1
HEXB_MOUSE	MSTRG.2661	SETDB1	MSTRG.2661.6.p1
HEXB_MOUSE	PMZ_0009408	SETDB1	MSTRG.2661.6.p1
HEXB_MOUSE	MSTRG.2661	SETDB1	MSTRG.2661.7.p1
HEXB_MOUSE	PMZ_0009408	SETDB1	MSTRG.2661.7.p1
P66A_MOUSE	MSTRG.2662	GATAD2A	MSTRG.2662.1.p1
P66A_MOUSE	PMZ_0007517	GATAD2A	MSTRG.2662.1.p1
P66A_HUMAN	PMZ_0035216	GATAD2A	MSTRG.2662.1.p1
P66A_MOUSE	MSTRG.2662	GATAD2A	MSTRG.2662.2.p1
P66A_MOUSE	PMZ_0007517	GATAD2A	MSTRG.2662.2.p1
P66A_HUMAN	PMZ_0035216	GATAD2A	MSTRG.2662.2.p1
P66A_MOUSE	MSTRG.2662	GATAD2A	MSTRG.2662.3.p1
P66A_MOUSE	PMZ_0007517	GATAD2A	MSTRG.2662.3.p1
P66A_HUMAN	PMZ_0035216	GATAD2A	MSTRG.2662.3.p1
P66A_MOUSE	MSTRG.2662	GATAD2A	MSTRG.2662.4.p1
P66A_MOUSE	PMZ_0007517	GATAD2A	MSTRG.2662.4.p1
P66A_HUMAN	PMZ_0035216	GATAD2A	MSTRG.2662.4.p1
P66A_MOUSE	MSTRG.2662	GATAD2A	MSTRG.2662.5.p1
P66A_MOUSE	PMZ_0007517	GATAD2A	MSTRG.2662.5.p1
P66A_HUMAN	PMZ_0035216	GATAD2A	MSTRG.2662.5.p1
TRPS1_MOUSE	MSTRG.26	SMAD3	MSTRG.2693.2.p1
SMAD2_RAT	MSTRG.2693	SMAD3	MSTRG.2693.2.p1
SMAD3_RAT	MSTRG.5186	SMAD3	MSTRG.2693.2.p1
SMAD2_RAT	PMZ_0014113	SMAD3	MSTRG.2693.2.p1
SMAD3_RAT	PMZ_0033985	SMAD3	MSTRG.2693.2.p1
TRPS1_MOUSE	MSTRG.26	SMAD3	MSTRG.2693.4.p1
SMAD2_RAT	MSTRG.2693	SMAD3	MSTRG.2693.4.p1
SMAD3_RAT	MSTRG.5186	SMAD3	MSTRG.2693.4.p1
SMAD2_RAT	PMZ_0014113	SMAD3	MSTRG.2693.4.p1
SMAD3_RAT	PMZ_0033985	SMAD3	MSTRG.2693.4.p1
KDM2B_MOUSE	MSTRG.11393	KDM2B	MSTRG.26948.2.p1
JHD1_DROME	MSTRG.26948	KDM2B	MSTRG.26948.2.p1
KDM2B_MOUSE	PMZ_0042771	KDM2B	MSTRG.26948.2.p1
MEF2A_CHICK	MSTRG.2713	MEF2C	MSTRG.2713.10.p1
MEF2A_CHICK	PMZ_0040469	MEF2C	MSTRG.2713.10.p1
MEF2A_CHICK	PMZ_0040470	MEF2C	MSTRG.2713.10.p1
MEF2A_CHICK	MSTRG.2713	MEF2C	MSTRG.2713.1.p1
MEF2A_CHICK	PMZ_0040469	MEF2C	MSTRG.2713.1.p1
MEF2A_CHICK	PMZ_0040470	MEF2C	MSTRG.2713.1.p1
MEF2A_CHICK	MSTRG.2713	MEF2C	MSTRG.2713.2.p6
MEF2A_CHICK	PMZ_0040469	MEF2C	MSTRG.2713.2.p6
MEF2A_CHICK	PMZ_0040470	MEF2C	MSTRG.2713.2.p6
MEF2A_CHICK	MSTRG.2713	MEF2C	MSTRG.2713.3.p1
MEF2A_CHICK	PMZ_0040469	MEF2C	MSTRG.2713.3.p1
MEF2A_CHICK	PMZ_0040470	MEF2C	MSTRG.2713.3.p1
MEF2A_CHICK	MSTRG.2713	MEF2C	MSTRG.2713.4.p1
MEF2A_CHICK	PMZ_0040469	MEF2C	MSTRG.2713.4.p1
MEF2A_CHICK	PMZ_0040470	MEF2C	MSTRG.2713.4.p1
MEF2A_CHICK	MSTRG.2713	MEF2C	MSTRG.2713.5.p1
MEF2A_CHICK	PMZ_0040469	MEF2C	MSTRG.2713.5.p1
MEF2A_CHICK	PMZ_0040470	MEF2C	MSTRG.2713.5.p1
MEF2A_CHICK	MSTRG.2713	MEF2C	MSTRG.2713.6.p1
MEF2A_CHICK	PMZ_0040469	MEF2C	MSTRG.2713.6.p1
MEF2A_CHICK	PMZ_0040470	MEF2C	MSTRG.2713.6.p1
MEF2A_CHICK	MSTRG.2713	MEF2C	MSTRG.2713.8.p1
MEF2A_CHICK	PMZ_0040469	MEF2C	MSTRG.2713.8.p1
MEF2A_CHICK	PMZ_0040470	MEF2C	MSTRG.2713.8.p1
SATB2_MOUSE	MSTRG.19067	SATB1	MSTRG.27144.2.p3
SATB2_HUMAN	MSTRG.27144	SATB1	MSTRG.27144.2.p3
FONG_HUMAN	MSTRG.9173	SATB1	MSTRG.27144.2.p3
SATB2_MOUSE	PMZ_0005346	SATB1	MSTRG.27144.2.p3
FONG_HUMAN	PMZ_0034260	SATB1	MSTRG.27144.2.p3
SATB2_HUMAN	PMZ_0038559	SATB1	MSTRG.27144.2.p3
SATB2_MOUSE	PMZ_0046570	SATB1	MSTRG.27144.2.p3
ZN608_MOUSE	MSTRG.19114	ZNF608	MSTRG.2774.1.p3
ZN608_MOUSE	MSTRG.26265	ZNF608	MSTRG.2774.1.p3
ORF%20type%3Acomplete%20len%3A386%20%28%2B%29%2Cscore%3D81.48%2CSP_C-Propep	MSTRG.2774	ZNF608	MSTRG.2774.1.p3
ZN608_MOUSE	PMZ_0026768	ZNF608	MSTRG.2774.1.p3
ORF%20type%3Acomplete%20len%3A386%20%28%2B%29%2Cscore%3D81.48%2CSP_C-Propep	PMZ_0032287	ZNF608	MSTRG.2774.1.p3
ZN608_MOUSE	PMZ_0047572	ZNF608	MSTRG.2774.1.p3
ZN608_MOUSE	MSTRG.19114	ZNF608	MSTRG.2774.3.p6
ZN608_MOUSE	MSTRG.26265	ZNF608	MSTRG.2774.3.p6
ORF%20type%3Acomplete%20len%3A386%20%28%2B%29%2Cscore%3D81.48%2CSP_C-Propep	MSTRG.2774	ZNF608	MSTRG.2774.3.p6
ZN608_MOUSE	PMZ_0026768	ZNF608	MSTRG.2774.3.p6
ORF%20type%3Acomplete%20len%3A386%20%28%2B%29%2Cscore%3D81.48%2CSP_C-Propep	PMZ_0032287	ZNF608	MSTRG.2774.3.p6
ZN608_MOUSE	PMZ_0047572	ZNF608	MSTRG.2774.3.p6
MALT1_HUMAN	MSTRG.2784	ZNF687	MSTRG.2784.3.p1
MALT1_HUMAN	PMZ_0008869	ZNF687	MSTRG.2784.3.p1
MALT1_HUMAN	MSTRG.2784	ZNF687	MSTRG.2784.4.p1
MALT1_HUMAN	PMZ_0008869	ZNF687	MSTRG.2784.4.p1
MALT1_HUMAN	MSTRG.2784	ZNF687	MSTRG.2784.5.p1
MALT1_HUMAN	PMZ_0008869	ZNF687	MSTRG.2784.5.p1
MALT1_HUMAN	MSTRG.2784	ZNF687	MSTRG.2784.6.p1
MALT1_HUMAN	PMZ_0008869	ZNF687	MSTRG.2784.6.p1
CPEB1_RAT	MSTRG.14256	CPEB1	MSTRG.2838.1.p1
CPE1A_XENLA	MSTRG.2838	CPEB1	MSTRG.2838.1.p1
CPE1A_XENLA	PMZ_0040519	CPEB1	MSTRG.2838.1.p1
CPEB1_RAT	MSTRG.14256	CPEB1	MSTRG.2838.2.p1
CPE1A_XENLA	MSTRG.2838	CPEB1	MSTRG.2838.2.p1
CPE1A_XENLA	PMZ_0040519	CPEB1	MSTRG.2838.2.p1
ATF6B_HUMAN	MSTRG.2871	ATF6	MSTRG.2871.1.p1
ATF6B_HUMAN	PMZ_0027623	ATF6	MSTRG.2871.1.p1
ABCF1_PANTR	MSTRG.2893	CASZ1	MSTRG.2893.3.p1
ABCF1_PANTR	PMZ_0018425	CASZ1	MSTRG.2893.3.p1
ABCF1_PANTR	MSTRG.2893	CASZ1	MSTRG.2893.4.p1
ABCF1_PANTR	PMZ_0018425	CASZ1	MSTRG.2893.4.p1
MTF1_MOUSE	MSTRG.2922	MTF1	MSTRG.2922.2.p1
MTF1_MOUSE	PMZ_0004639	MTF1	MSTRG.2922.2.p1
MTF1_MOUSE	MSTRG.2922	MTF1	MSTRG.2922.3.p1
MTF1_MOUSE	PMZ_0004639	MTF1	MSTRG.2922.3.p1
MTF1_MOUSE	MSTRG.2922	MTF1	MSTRG.2922.4.p1
MTF1_MOUSE	PMZ_0004639	MTF1	MSTRG.2922.4.p1
LHX5_RAT	MSTRG.11466	LHX5	MSTRG.2966.1.p1
LHX5_HUMAN	MSTRG.20638	LHX5	MSTRG.2966.1.p1
LHX1_XENLA	MSTRG.2966	LHX5	MSTRG.2966.1.p1
LHX5_RAT	PMZ_0036680	LHX5	MSTRG.2966.1.p1
LHX1_XENLA	PMZ_0041637	LHX5	MSTRG.2966.1.p1
FOXN4_DANRE	MSTRG.2977	FOXN1	MSTRG.2977.2.p1
FOXN4_DANRE	PMZ_0041648	FOXN1	MSTRG.2977.2.p1
